grid_id,row,col,candidate_score,demand,suitability,grid_capacity,remaining_capacity_mw,grid_risk,existing_supply
27524,107,132,0.7912615537643433,0.9078121781349182,0.6850000619888306,0.6141393184661865,1.9967622756958008,0.3863374888896942,0.0
64088,250,88,0.79023677110672,0.6808750629425049,0.7150000333786011,0.9668617248535156,2.9138407707214355,0.034536004066467285,0.0
23836,93,28,0.78871089220047,0.8511548638343811,0.4124999940395355,0.9029055833816528,2.7475547790527344,0.10105015337467194,0.0
32615,127,103,0.7878634929656982,0.8977461457252502,1.0,0.5290451645851135,1.775517225265503,0.4450041651725769,0.5357142686843872
43635,170,115,0.787665069103241,0.7451711297035217,0.7150000333786011,0.8578956723213196,2.630528688430786,0.15739639103412628,0.0
11995,46,219,0.7868796586990356,0.8275827765464783,0.4124999940395355,0.9331542253494263,2.8262012004852295,0.06674027442932129,0.0
39078,152,166,0.7867550849914551,0.9679821729660034,1.0,0.274395227432251,1.1134275197982788,0.7450955510139465,0.0
44134,172,102,0.7865806818008423,0.7765151262283325,0.6975000500679016,0.8150667548179626,2.5191738605499268,0.20106060802936554,0.0
22557,88,29,0.7864624857902527,0.8179425597190857,0.42250001430511475,0.9421170353889465,2.849504232406616,0.0611049085855484,0.0
48967,191,71,0.7853631973266602,0.8132544159889221,0.7150000333786011,0.7291643619537354,2.2958271503448486,0.27400654554367065,0.0
24658,96,82,0.7850605249404907,0.8224384188652039,0.42250001430511475,0.9297311902046204,2.817301034927368,0.07402990758419037,0.0
34398,134,94,0.7847753763198853,0.7565065622329712,0.690000057220459,0.8470283150672913,2.60227370262146,0.16863955557346344,0.0
44484,173,196,0.784230649471283,0.8633587956428528,0.6975000500679016,0.6775128245353699,2.1615333557128906,0.3291205167770386,0.0714285746216774
29551,115,111,0.7836626172065735,0.7696279287338257,0.7075000405311584,0.8113467693328857,2.5095019340515137,0.21021009981632233,0.0
36202,141,106,0.7827434539794922,0.7833578586578369,0.7150000333786011,0.7914919257164001,2.457879066467285,0.21354857087135315,0.0714285746216774
49725,194,61,0.7808494567871094,0.7957392930984497,0.6250000596046448,0.8116003274917603,2.5101609230041504,0.19750170409679413,0.0
44999,175,199,0.7790912389755249,0.7864673137664795,0.6975000500679016,0.7656393051147461,2.39066219329834,0.24130478501319885,0.0
30829,120,109,0.7788907289505005,0.7726910710334778,0.7150000333786011,0.7840102910995483,2.4384267330169678,0.2393428534269333,0.0
47183,184,79,0.7783436179161072,0.7427703142166138,0.6050000190734863,0.9066564440727234,2.7573068141937256,0.10467873513698578,0.0
40042,156,106,0.7783393859863281,0.7761459350585938,0.6975000500679016,0.7861400842666626,2.4439640045166016,0.2317536324262619,0.0
27163,106,27,0.7771928906440735,0.842040479183197,0.42250001430511475,0.8700702786445618,2.6621830463409424,0.1375582218170166,0.0
27262,106,126,0.7771157026290894,0.8395403027534485,0.6975000500679016,0.6700738668441772,2.1421921253204346,0.3372421860694885,0.0
33904,132,112,0.7759683728218079,0.7599400281906128,0.7150000333786011,0.7954011559486389,2.468043088912964,0.22968529164791107,0.0
41084,160,124,0.7756186723709106,0.7867739200592041,0.7150000333786011,0.7469582557678223,2.3420917987823486,0.273764044046402,0.0
46172,180,92,0.7745963931083679,0.7561984062194824,0.6050000190734863,0.8698777556419373,2.661682367324829,0.14052115380764008,0.0
12058,47,26,0.7739728093147278,0.6968228816986084,0.57750004529953,0.9814294576644897,2.951716661453247,0.019126802682876587,0.0
44166,172,134,0.773822009563446,0.8149011135101318,0.7150000333786011,0.6914235353469849,2.1977009773254395,0.32569485902786255,0.0
35142,137,70,0.7733901739120483,0.7999752163887024,0.4124999940395355,0.9325844645500183,2.8247199058532715,0.073392353951931,0.0
41530,162,58,0.7733703851699829,0.7838488817214966,0.4050000309944153,0.963045597076416,2.903918504714966,0.039513759315013885,0.0
